Carimbo de data/hora,Em qual instituição você está fazendo pós graduação?,"Se você estuda na UFPR, em qual setor você está inserido?  ",Qual sua atividade atual na sua universidade (relacionada à presença nesta disciplina)?,Em qual grande área do conhecimento sua pesquisa está inserida hoje?,Em qual ano você concluiu sua graduação?,Em qual instituição você concluiu sua graduação? (Responda com a sigla da instituição),De quais programas de graduação você participou?,"Se você já concluiu o mestrado, qual o ano de início do mestrado?",Qual o ano de conclusão do seu mestrado?,Em qual instituição você fez seu mestrado?,Quantos artigos (com qualis) você já publicou?,Você é bolsista remunerado de algum programa? Qual?,Quantas disciplinas de Estatística você cursou na graduação?,Quantas disciplinas de Estatística você cursou na pós-graduação (mestrado + doutorado)? ,Já utilizou algum software com funcionalidades estatísticas?,Qual(is) software(s) com funcionalidades estatísticas você usa ou já usou?,Você vai utilizar métodos estatísticos na sua Pós-Graduação/Pesquisa?,Qual a importância que você atribui à Estatística no seu trabalho de Pós-Graduação/Pesquisa? ,"Se você está fazendo Pós-Graduação, qual a sua principal expectativa após a conclusão?",Como tomou conhecimento da Disciplina Transversal?,"Após se matricular no SIGA, você assistiu alguma aula do ano anterior da Disciplina no YouTube? ",Tem/teve contato ou conhecimento sobre os professores coordenadores da disciplina?,Tem/teve contato ou conhecimento sobre o(s) prof(s). colaboradores da disciplina?,Você cursou o ensino médio em escola pública ou particular?,Você cursou ensino médio tradicional ou profissionalizante?,Qual o seu sexo?,Qual a sua altura?,Qual o seu peso?,Qual a data do seu nascimento?,Qual das seguintes categorias descreve melhor sua situação de emprego?,Com quem você mora?,Quantos irmãos você tem?,Qual a sua origem?,Qual seu meio de transporte predominante que utiliza para a Universidade?,"Em média, quanto tempo você demora para chegar à Universidade?","Em média, quantas vezes você usa táxi/aplicativo de transporte durante o mês?",Possui animal de estimação?,Toca algum instrumento musical?,De quais redes sociais você participa?,Você pratica atividade física regularmente?,Quantas vezes por semana você se exercita?,Qual atividade você pratica?,Quantos anos você acha que a pessoa da foto abaixo tem?,"Observe as figuras abaixo. Uma delas se chama ""Bouba"" e a outra ""Kiki"". Quem é quem?",
21/03/2023 18:37:35,UEM,,Mestrado Acadêmico,Ciências Biológicas,2016,Unicesumar,"Monitoria, Projeto de extensão",,,UEM,0,Não,0,0,Não,Nunca usei,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Instituição parceira - UEM,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,167,67,05/01/1995,Tenho meu próprio negócio ,Sozinho,1,Interior do Paraná,Carro/moto próprio,60,0,Cachorro,Teclado,"Facebook, Google+, Instagram, Linkedin, Outras",Sim,5,crossfit,28,"A da esquerda se chama Bouba, a da direita se chama Kiki.",32
21/03/2023 18:41:30,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2023,Unicentro ,"Iniciação científica, Monitoria, Projeto de extensão",,,,0,Não,1,0,Não,Nunca usei,Certamente sim,6,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,164,55,04/01/2000,Bolsista em tempo integral,"Pensão, quarto alugado ou algo similar",2,Interior do Paraná,A pé,15,6,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Não,4,"Caminhada, Ciclismo",29,"A da esquerda se chama Kiki, a da direita se chama Bouba.",34
21/03/2023 18:41:31,UFPR,BL - Ciências Biológicas,Doutorado,Ciências Biológicas,2002,UFPR,Não participei,2006,2008,Positivo,2,Não,1,0,Sim,SPSS,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Sim,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Masculino,183,72,13/02/1981,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Curitiba,Carro/moto próprio,25,0,Não possuo,Violão,"Facebook, Twitter, Instagram",Sim,5,"Corrida, Musculação, Futebol",27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",34
21/03/2023 18:43:28,UFPR,TC - Tecnologia,Pós-Doutorado,Ciências Exatas,2015,UFSM,Iniciação científica,2015,2017,UFSM,11,CNPQ,1,0,Sim,"Statistica, Excel ou similares, Sisvar",Certamente sim,8,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,167,82,06/08/1993,Bolsista em tempo integral,Com amigos,1,Interior do Paraná,A pé,30,30,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",Sim,4,"Caminhada, Musculação",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",38
21/03/2023 18:43:41,UFPR,SD - Saúde,Doutorado,Ciências Biológicas,1982,UFPR,Monitoria,1986,1987,UFPR,3,LACTEC,0,1,Sim,"SPSS, STATA",Certamente sim,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,165,56,02/04/1959,Autônomo,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Curitiba,Carro/moto próprio,20,6,Não possuo,Não toco nenhum instrumento,Nenhuma,Sim,2,Musculação,32,"A da esquerda se chama Kiki, a da direita se chama Bouba.",28
21/03/2023 18:44:58,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2017,UNIGUAÇU,Iniciação científica,,2024,,1,Não,1,2,Sim,Excel ou similares,Certamente sim,8,Aumento salarial e oportunidades mais promissoras.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,164,59,19/06/1995,Trabalho por contrato,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Curitiba,Carro/moto próprio,20,0,"Cachorro, Gato, Pássaro, Outro",Não toco nenhum instrumento,"Facebook, Google+, Instagram, Linkedin",Sim,3,boxe,32,"A da esquerda se chama Kiki, a da direita se chama Bouba.",33
21/03/2023 18:52:25,UFPR,SP - Palotina,Doutorado,Ciências Biológicas,2012,UFPR - PALOTINA,"Monitoria, Projeto de extensão",2015,2017,UFPR,5,Não,1,1,Sim,Epi info,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Sim,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Feminino,168,100,18/04/1989,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Curitiba,Carro/moto próprio,60,0,"Cachorro, Gato",Não toco nenhum instrumento,"Facebook, Instagram",Não,0,Nenhuma,36,"A da esquerda se chama Kiki, a da direita se chama Bouba.",34
21/03/2023 18:54:36,UEM,,Doutorado,Ciências Biológicas,2016,UEM,"Iniciação científica, Projeto de extensão",2017,2019,UEM,1,CNPQ,1,1,Sim,Statistica,Certamente sim,10,Conseguir um emprego.,Programa de Pós-graduação,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,158,80,06/05/1992,Bolsista em tempo integral,Sozinho,2,Interior do Paraná,Carro/moto próprio,13,1,"Cachorro, Gato",Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",Sim,4,"Caminhada, Corrida, Pilates",36,"A da esquerda se chama Kiki, a da direita se chama Bouba.",31
21/03/2023 18:56:28,UFPR,BL - Ciências Biológicas,Mestrado Acadêmico,Ciências Biológicas,2020,UnC,"Iniciação científica, Monitoria, Projeto de extensão",,,,4,CAPES,1,0,Sim,Excel ou similares,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,173,62,09/08/1997,Bolsista em tempo integral,"Pensão, quarto alugado ou algo similar",1,Outro Estado,Transporte público,30,7,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Não,2,Caminhada,27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
21/03/2023 18:57:04,UFPR,ET - Exatas,Doutorado,Ciências Exatas,2008,UNEMAT,Iniciação científica,2014,2018,UFMG,2,FUNPAR,1,1,Sim,"R, Excel ou similares, Matlab, Python",Certamente sim,9,Aumento salarial e oportunidades mais promissoras.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,171,71,02/07/1987,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Outro Estado,Bicicleta,25,2,Gato,"Violão, Guitarra, Contrabaixo",Linkedin,Sim,4,Ciclismo,23,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
21/03/2023 19:04:01,UEM,,Mestrado Acadêmico,Ciências Exatas,2022,UFSJ,"Iniciação científica, Monitoria, Projeto de extensão, Empresa Júnior",,,,1,CAPES,1,1,Sim,"R, Excel ou similares, Matlab",Certamente sim,8,Conseguir um emprego.,Pelos professores que ministram/ministraram disciplinas da Transversal,Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,173,96,22/10/1994,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Outro Estado,A pé,15,10,Cachorro,"Violão, Teclado","Facebook, Twitter, Instagram, Linkedin",Sim,3,Musculação,26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
21/03/2023 19:07:44,UFPR,SA - Sociais Aplicadas,Doutorado,Ciências Exatas,2003,PUC-PR,Iniciação científica,2011,2013,UFPR,0,Não,2,0,Sim,"R, Excel ou similares, Matlab",Certamente sim,7,Aumento salarial e oportunidades mais promissoras.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Sim,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,189,99,16/02/1981,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Curitiba,Carro/moto próprio,35,0,Não possuo,Não toco nenhum instrumento,"Twitter, Linkedin",Sim,3,"Caminhada, Corrida",28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",21
21/03/2023 19:19:03,UFPR,ET - Exatas,Mestrado Acadêmico,Ciências Exatas,2019,UNIVAG,"Monitoria, Projeto de extensão, Empresa Júnior",,,,0,Não,2,1,Sim,Excel ou similares,Certamente sim,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,178,84,02/06/1988,Trabalho por contrato,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Outro Estado,Bicicleta,15,10,"Cachorro, Gato",Não toco nenhum instrumento,Twitter,Não,0,Nenhuma,35,"A da esquerda se chama Kiki, a da direita se chama Bouba.",33
21/03/2023 19:23:11,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2016,PUCPR,Monitoria,,,,0,Não,1,0,Não,Nunca usei,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,154,48,24/09/1994,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Outro Estado,Carro/moto próprio,20,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,3,"Caminhada, Musculação",33,"A da esquerda se chama Kiki, a da direita se chama Bouba.",16
21/03/2023 19:26:50,Fiocruz,,Mestrado Acadêmico,Ciências Biológicas,2022,UFPR,"Iniciação científica, Monitoria, Projeto de extensão",,,,0,Não,1,0,Sim,GraphPad Prism ,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,160,70,15/02/2000,Mestrado voluntário,Com amigos,1,Outro Estado,Transporte público,45,6,Outro,Não toco nenhum instrumento,"Instagram, Linkedin",Não,0,Nenhuma,28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
21/03/2023 19:27:03,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2022,UFJ,"Iniciação científica, Projeto de extensão",,,,5,CAPES,1,0,Sim,"R, Python",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Masculino,179,65,23/11/1998,Bolsista em tempo integral,Sozinho,3,Outro Estado,A pé,40,20,"Cachorro, Gato",Não toco nenhum instrumento,"Twitter, Instagram, Linkedin",Sim,5,"Caminhada, Corrida, Musculação",35,"A da esquerda se chama Kiki, a da direita se chama Bouba.",35
21/03/2023 19:27:31,UFPR,CT - Ciências da Terra,Mestrado Acadêmico,Ciências Exatas,2018,UFSC,"Iniciação científica, Monitoria, Projeto de extensão",,,,0,CAPES,2,0,Sim,"Excel ou similares, SGeMS",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Sim,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,183,75,26/05/1993,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,3,Outro Estado,Carro/moto próprio,20,2,Gato,Não toco nenhum instrumento,"Instagram, Linkedin",Sim,3,"Corrida, Futebol",30,"A da esquerda se chama Bouba, a da direita se chama Kiki.",40
21/03/2023 19:30:53,UFPR,CT - Ciências da Terra,Mestrado Acadêmico,Ciências Exatas,2022,UFPR,"Iniciação científica, Monitoria, Projeto de extensão, Empresa Júnior",,2024,UFPR,1,Fundação Araucária,1,0,Sim,"Excel ou similares, Matlab",Não sei ainda,5,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,160,90,01/07/1999,Bolsista em tempo integral,Com os pais,1,Outro Estado,Carro/moto próprio,15,4,Cachorro,Não toco nenhum instrumento,"Facebook, Twitter, Google+, Instagram, Linkedin",Sim,6,"Caminhada, Musculação",30,"A da esquerda se chama Bouba, a da direita se chama Kiki.",30
21/03/2023 19:34:50,UFPR,CT - Ciências da Terra,Doutorado,Ciências Exatas,2019,UFRRJ,"Monitoria, Empresa Júnior",2021,2023,UFPR,1,CNPQ,3,1,Sim,"R, Excel ou similares, Matlab",Certamente sim,8,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,160,65,18/01/1996,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Outro Estado,Transporte público,15,10,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram",Não,0,Nenhuma,29,"A da esquerda se chama Bouba, a da direita se chama Kiki.",27
21/03/2023 19:41:10,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2012,UFPR,"Iniciação científica, Monitoria, Projeto de extensão",,2025,,2,Não,1,0,Não,Nunca usei,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,160,60,22/11/1989,Trabalho por contrato,Sozinho,1,Outro Estado,Carro/moto próprio,40,0,"Cachorro, Gato",Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,5,"Caminhada, Pilates",34,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
21/03/2023 19:46:50,UFPR,AG - Agrárias,Mestrado Profissional,Ciências Biológicas,2012,PUCPR,Iniciação científica,,,,0,Não,1,0,Não,Nunca usei,Não sei ainda,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,164,65,06/09/1988,EMPRESARIA,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Curitiba,Táxi/Aplicativo,15,20,Cachorro,Não toco nenhum instrumento,Instagram,Sim,4,"Corrida, Musculação, Vôlei",27,"A da esquerda se chama Bouba, a da direita se chama Kiki.",25
21/03/2023 19:48:39,UFPR,AG - Agrárias,Mestrado Profissional,Ciências Biológicas,2023,UFSM,"Monitoria, Projeto de extensão",,,,0,Não,1,0,Sim,Excel ou similares,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,160,50,12/11/1997,espero conseguir a bolsa do programa em breve,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Outro Estado,Carro/moto próprio,20,2,Cachorro,Não toco nenhum instrumento,"Instagram, Linkedin",Sim,4,"Caminhada, Corrida, Musculação",28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
21/03/2023 19:53:38,UNILA,,Doutorado,Ciências Exatas,2015,UDC,Não participei,2018,2020,UNILA,2,Programa de Bolsa Institucional,1,1,Sim,"Statistica, Excel ou similares, Matlab",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,171,73,02/08/1993,Bolsista em tempo integral,Com os pais,1,Interior do Paraná,Carro/moto próprio,60,0,Não possuo,Não toco nenhum instrumento,"Facebook, Google+, Instagram, Linkedin, Outras",Não,0,Nenhuma,38,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
21/03/2023 19:59:52,UEM,,Doutorado,Ciências Biológicas,1999,UEM,"Projeto de extensão, PROJETO DE ENSINO",2005,2007,UEM,2,Não,0,1,Sim,"SPSS, Excel ou similares, EPINFO",Certamente sim,10,CONTUNIAR NA ÁREA DE PESQUISA E DOCÊNCIA,E-MAIL ENCAMINHADO AO PROGRAMA DE PÓS GRADUAÇÃO QUE PERTENÇO,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,159,66,27/02/1976,SERVIDOR PÚPLICO ESTADUAL,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Interior do Paraná,Carro/moto próprio,25,0,Cachorro,Piano,"Facebook, Twitter, Instagram, Linkedin",Sim,2,HIDROBIKE,25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
21/03/2023 20:03:23,UFPR,BL - Ciências Biológicas,Doutorado,Ciências Biológicas,2019,ufba,"Iniciação científica, Monitoria, Projeto de extensão",2021,2022,UFPR,3,CNPQ,1,0,Sim,"R, Statistica, Excel ou similares",Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Não,Não,Totalmente em escola particular,Ensino médio profissionalizante (técnico),Feminino,166,100,23/03/1990,Bolsista em tempo integral,"Pensão, quarto alugado ou algo similar",5,Outro Estado,A pé,20,8,Não possuo,"Violão, Guitarra","Facebook, Twitter, Instagram, Linkedin",Não,0,Nenhuma,30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
21/03/2023 20:08:16,UTFPR,,Doutorado,Ciências Humanas,2019,Unicentro,Iniciação científica,2020,2023,UTFPR - PPGDR,2,CAPES,3,0,Sim,"R, Excel ou similares, Gretl - https://gretl.sourceforge.net/",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Feminino,163,65,26/07/1995,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,28,Interior do Paraná,"Ônibus, aplicativos e carona com amigos/família.",240,65,Gato,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",Não,2,"Caminhada, Pilates, Ballet",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",30
21/03/2023 20:19:42,Fiocruz,,Mestrado Acadêmico,Ciências Humanas,2022,UEM,"Iniciação científica, Monitoria, Projeto de extensão, Empresa Júnior",2023,,,2,Não,1,0,Sim,"R, Excel ou similares, GraphPad Prism 5 ",Certamente sim,7,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Disponibilizados pela FIOCRUZ,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,170,70,20/07/1999,Trabalho ocasional,"Pensão, quarto alugado ou algo similar",3,Outro Estado,Bicicleta,30,10,Não possuo,Violão,Linkedin,Sim,5,Musculação,26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
21/03/2023 20:19:57,UNIOESTE,,Doutorado,Ciências Humanas,2006,Unioeste,Iniciação científica,2007,2009,Unioeste,8,CAPES,2,1,Não,Excel ou similares,Certamente sim,9,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,164,60,04/11/1978,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Carro/moto próprio,25,0,Cachorro,Não toco nenhum instrumento,"Facebook, Linkedin",Não,3,Caminhada,30,"A da esquerda se chama Bouba, a da direita se chama Kiki.",26
21/03/2023 20:23:00,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2022,UFR,Iniciação científica,,,,0,CAPES,2,0,Sim,"R, Excel ou similares",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,160,53,29/10/1997,Bolsista em tempo integral,Com os pais,1,Outro Estado,Carro/moto próprio,15,0,Não possuo,Não toco nenhum instrumento,"Instagram, Linkedin",Sim,7,"Caminhada, Corrida, Musculação, Vôlei",29,"A da esquerda se chama Kiki, a da direita se chama Bouba.",18
21/03/2023 20:28:54,UEM,,Doutorado,Ciências Exatas,2016,UFSM,"Iniciação científica, PIBID",2018,2020,UFSM,1,Não,1,0,Sim,"Excel ou similares, Matlab",Não sei ainda,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,PELO PROGRAMA DO DOUTORADO,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,178,91,21/10/1993,Trabalho com carteira assinada/Vínculo Formal,Com os pais,0,Outro Estado,Carro/moto próprio,60,0,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",Não,0,Nenhuma,24,"A da esquerda se chama Kiki, a da direita se chama Bouba.",30
21/03/2023 20:38:46,UEM,,Mestrado Acadêmico,Ciências Exatas,2022,UEM,Projeto de extensão,,,,0,Não,2,0,Sim,Sisvar e Genes,Certamente sim,9,Aumento salarial e oportunidades mais promissoras.,Por colegas,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,164,55,11/02/1997,Trabalho ocasional,Com outros familiares,2,Interior do Paraná,A pé,15,8,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",Sim,3,Musculação,27,"A da esquerda se chama Bouba, a da direita se chama Kiki.",24
21/03/2023 20:41:46,UNIOESTE,,Mestrado Acadêmico,Ciências Biológicas,2022,UNIOESTE,Iniciação científica,,,,0,CAPES,2,0,Sim,"R, Excel ou similares",Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,157,76,26/03/1997,Bolsista em tempo integral,Com amigos,1,Outro Estado,A pé,5,5,"Gato, Tartaruga",Não toco nenhum instrumento,"Twitter, Instagram, Linkedin",Sim,5,Musculação,25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
21/03/2023 20:45:22,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2019,UFMG,"Monitoria, Projeto de extensão",,,,0,Não,1,0,Não,Nunca usei,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,169,63,27/12/1995,Trabalho ocasional,Sozinho,0,Outro Estado,Carro/moto próprio,10,0,Não possuo,Violão,Instagram,Sim,6,"Caminhada, Musculação",28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
21/03/2023 20:52:19,UNIOESTE,,Mestrado Acadêmico,Ciências Humanas,2013,UNIG,Projeto de extensão,,,,1,Fundação Araucária,0,0,Não,Nunca usei,Não sei ainda,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,180,70,11/03/1989,Bolsista em tempo integral,Sozinho,1,Outro Estado,A pé,5,15,Não possuo,Não toco nenhum instrumento,Instagram,Sim,5,Musculação,30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
21/03/2023 20:57:40,UNIOESTE,,Mestrado Acadêmico,Ciências Humanas,2013,UNIG,Projeto de extensão,,,,1,Fundação Araucária,0,0,Não,Nunca usei,Não sei ainda,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,180,70,11/03/1989,Bolsista em tempo integral,Sozinho,1,Outro Estado,A pé,5,15,Não possuo,Não toco nenhum instrumento,Instagram,Sim,5,Musculação,30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
21/03/2023 20:57:42,UNILA,,Doutorado,Ciências Biológicas,2018,FAG,"Iniciação científica, Monitoria",2018,2020,unioeste,5,Não,0,1,Sim,R,Certamente sim,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Masculino,180,100,24/12/1995,Trabalho com carteira assinada/Vínculo Formal,Com os pais,0,Interior do Paraná,Carro/moto próprio,10,0,Não possuo,Guitarra,Facebook,Sim,2,"Nenhuma, Corrida",30,"A da esquerda se chama Bouba, a da direita se chama Kiki.",36
21/03/2023 20:58:09,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2006,UFPR,Não participei,,,,0,Não,1,0,Sim,Excel ou similares,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,182,70,17/03/1982,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Curitiba,Carro/moto próprio,20,0,Cachorro,Violão,"Facebook, Instagram, Linkedin",Sim,1,Caminhada,25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",32
